FIPS,Yield,Year,Land_Area,Acres_Planted
47055,42.9,2011,610.93,13000
47103,37.1,2011,570.34,18000
47111,27.6,2011,307.14,3000
47117,25.6,2011,375.46,4300
47119,28,2011,613.14,12500
47149,32.4,2011,619.36,11300
47165,31.1,2011,529.45,14200
47187,28.7,2011,582.6,5600
47189,29.4,2011,570.83,1800
47007,30,2011,406.42,1300
47031,36.9,2011,428.96,27000
47051,32.3,2011,554.54,23000
47061,36.4,2011,360.53,2300
47115,36.7,2011,498.16,4700
47137,33.2,2011,162.98,600
47177,26.1,2011,432.68,11300
47185,38.8,2011,376.67,2600
47045,31,2011,512.33,132000
47095,38.1,2011,165.78,44000
47097,37.2,2011,471.99,75000
47131,38.7,2011,544.73,109000
47157,31.5,2011,763.17,37000
47167,31.3,2011,458.37,66000
47009,27.8,2011,558.71,3500
47059,36.8,2011,622.16,2700
47089,43,2011,274.08,2400
47105,19.1,2011,229.22,4800
47107,31.3,2011,430.12,5400
47123,24,2011,635.56,5700
47139,19,2011,434.68,2500
47005,31.4,2011,394.14,8200
47017,27.3,2011,599.25,20500
47033,29.2,2011,265.53,29000
47047,23.5,2011,704.79,39000
47053,29.9,2011,602.74,94000
47069,26.2,2011,667.77,17500
47071,28,2011,577.32,23500
47075,28.3,2011,533.11,52000
47077,32.2,2011,520.07,21500
47079,30.1,2011,562.1,39500
47113,26.3,2011,557.12,25500
47109,29.1,2011,562.86,17500
47183,32.2,2011,580.36,81000
47021,29.3,2011,302.44,2900
47081,31.2,2011,612.5,5200
47085,32.9,2011,530.98,6100
47099,32.6,2011,617.13,19000
47125,32,2011,539.18,21000
47135,35.5,2011,414.73,2100
47147,32.9,2011,476.29,46000
47161,29.4,2011,459.33,3700
47181,28.7,2011,734.1,2500
48139,13.2,2011,935.49,2000
48145,12,2011,765.48,2100
48147,11,2011,890.84,13400
48231,9.9,2011,840.32,10200
48257,10.2,2011,780.7,7200
48277,23,2011,907.19,16700
48065,17.3,2011,920.22,800
48357,52.3,2011,917.63,4300
48321,20.3,2011,1100.28,2600
51007,42.8,2011,355.27,6800
51011,30,2011,333.49,2100
51031,33,2011,503.87,4600
51033,45.6,2011,527.51,19000
51041,34.5,2011,423.3,1600
51085,43.9,2011,468.54,21900
51087,37.6,2011,233.7,4200
51109,40.3,2011,496.3,3500
51137,42.1,2011,340.78,5700
51145,48.6,2011,260.22,2500
51147,44.7,2011,349.96,700
51177,44.9,2011,401.5,4000
51001,34.6,2011,449.5,37000
51036,29.5,2011,182.82,7300
51057,41.1,2011,257.12,18700
51097,42.3,2011,315.14,15400
51101,47,2011,273.94,15000
51115,34.8,2011,85.93,1600
51119,46,2011,130.31,6800
51127,36.5,2011,209.73,5800
51131,27.2,2011,211.61,21600
51133,43.5,2011,191.3,16600
51159,42.9,2011,191.49,13800
51193,45.1,2011,229.37,16400
51043,27.4,2011,176.18,2100
51047,47.7,2011,379.23,9700
51061,44.9,2011,647.45,7700
51069,28,2011,413.5,1400
51113,51.5,2011,320.68,5400
51139,35,2011,310.86,600
51165,55.4,2011,849.09,5700
51171,40,2011,508.78,3400
51179,44,2011,268.96,2000
51025,40.1,2011,566.17,9000
51550,41.5,2011,340.8,25300
51053,42.1,2011,503.72,15700
51081,32.6,2011,295.23,9200
51093,35.4,2011,315.61,17100
51117,40.8,2011,625.49,13900
51149,37,2011,265.16,10500
51175,44.3,2011,599.14,26000
51800,34.1,2011,400.17,17700
51181,37.8,2011,278.95,15500
51183,38.7,2011,490.22,23900
51810,38.4,2011,249.02,14200
51037,40.9,2011,475.27,5700
51067,41.8,2011,690.43,2400
51083,26.3,2011,817.84,4700
51111,49.4,2011,431.68,4100
51143,29.4,2011,968.94,4300
54003,38.6,2011,321.14,1200
54031,55,2011,582.31,1300
54037,40.5,2011,209.63,9500
55001,38.9,2011,645.65,10700
55047,41.8,2011,349.44,14100
55057,45.2,2011,766.93,22800
55077,35.3,2011,455.6,9800
55097,41.1,2011,800.68,12800
55135,40.7,2011,747.71,22600
55137,45.3,2011,626.15,13800
55141,46.9,2011,793.12,17900
55009,44.6,2011,529.71,19400
55015,48,2011,318.24,22600
55029,35.5,2011,481.98,8400
55039,50.6,2011,719.55,45100
55061,44.5,2011,342.52,10400
55071,46.6,2011,589.08,24400
55087,45.1,2011,637.52,50800
55117,47,2011,511.27,26700
55139,48.2,2011,434.49,32200
55019,39.8,2011,1209.82,32800
55069,36.3,2011,878.97,4100
55073,47.8,2011,1544.98,44600
55119,44.5,2011,974.88,18000
55075,30.8,2011,1399.35,6300
55083,46.3,2011,997.99,20900
55115,47.7,2011,893.06,21000
55005,42,2011,862.71,32500
55007,25.8,2011,1477.86,700
55013,33.7,2011,821.85,7000
55017,41.8,2011,1008.37,41700
55095,44.2,2011,913.96,24200
55107,33.8,2011,913.59,7300
55129,42.8,2011,797.11,5100
55021,46.7,2011,765.53,38300
55025,53.6,2011,1197.24,76900
55027,51.3,2011,875.62,65700
55045,56.5,2011,583.96,42700
55055,49.8,2011,556.47,54800
55105,54,2011,718.14,80100
55059,48.4,2011,271.99,22200
55079,35.9,2011,241.4,2300
55089,46.8,2011,233.08,10400
55101,42.9,2011,332.5,31000
55127,51.7,2011,555.13,47300
55131,46.6,2011,430.7,20800
55133,43.3,2011,549.57,18000
55023,44.3,2011,570.66,16500
55043,59,2011,1146.85,52700
55049,52.4,2011,762.58,28200
55065,59.5,2011,633.59,43100
55103,42.2,2011,586.15,11900
55111,47.4,2011,830.9,27800
55123,48.1,2011,791.58,26800
55011,40.5,2011,671.64,21600
55033,39.4,2011,850.11,47200
55035,38.9,2011,637.98,19900
55053,39,2011,987.72,20000
55063,44,2011,451.69,12600
55081,41.5,2011,900.78,18900
55091,41.9,2011,231.98,12000
55093,42.8,2011,573.75,33800
55109,45.6,2011,722.33,47500
55121,39.8,2011,732.96,30000
01001,16.9,2010,594.44,2000
01051,20.5,2010,618.48,3500
01087,29.2,2010,608.89,1400
01091,25.6,2010,976.88,4500
01003,40,2010,1589.78,15000
01035,18.2,2010,850.16,1400
01053,29,2010,945.08,3500
01009,24.6,2010,644.78,2000
01015,17.1,2010,605.87,3500
01019,27.4,2010,553.7,15000
01043,27.5,2010,734.84,6000
01049,23.3,2010,777.09,12500
01071,32.5,2010,1077.87,26000
01095,21.5,2010,565.84,5300
01033,30.6,2010,592.62,18000
01059,21.7,2010,633.82,3500
01077,24.5,2010,667.7,16000
01079,29,2010,690.68,22000
01083,26,2010,559.94,56000
01089,22.6,2010,801.59,35000
01103,23.6,2010,579.34,7000
01057,23.3,2010,627.66,2900
01107,28.6,2010,881.41,3500
01117,17,2010,784.93,2500
01125,28.1,2010,1321.75,3500
01031,21,2010,678.97,2600
01039,28,2010,1030.46,1000
01061,27,2010,574.41,2600
01069,9,2010,579.82,4000
01109,29,2010,672.09,1400
05029,26.4,2010,552.25,18400
05105,29.2,2010,551.4,3800
05119,25.1,2010,759.76,24300
05001,43.2,2010,988.77,173100
05035,34.3,2010,609.76,211500
05037,36.5,2010,616.38,148800
05077,26.3,2010,602.62,130000
05085,35.8,2010,770.73,115500
05095,33.1,2010,607.12,99800
05107,36,2010,695.66,211500
05117,40.6,2010,647.96,112100
05123,32.3,2010,634.77,143100
05147,26.4,2010,586.79,143600
05021,37.9,2010,639.46,103500
05031,38.7,2010,707.21,105500
05055,31.9,2010,577.7,76400
05063,29,2010,763.95,32000
05067,24.9,2010,633.94,129000
05075,28.4,2010,587.61,65100
05093,34.6,2010,900.57,255500
05111,35.2,2010,758.39,170800
05121,34.1,2010,652.19,31600
05145,21,2010,1035.08,40100
05003,43.3,2010,925.35,40100
05017,39.9,2010,644.3,127100
05041,47.6,2010,768.15,140000
05043,44.9,2010,828.36,32200
05069,38.8,2010,870.75,115800
05079,45.2,2010,561.52,77400
05081,24.9,2010,532.25,14500
05091,16.6,2010,625.58,19000
05033,23.3,2010,593.09,12900
05083,31.2,2010,708.12,5300
05115,25.8,2010,812.55,9400
05131,30.1,2010,531.91,3500
10001,36.1,2010,586.18,63000
10003,32,2010,426.29,26000
10005,29,2010,936.08,86000
13023,38.2,2010,215.87,3800
13091,26.4,2010,495.89,3600
13153,14.7,2010,375.54,3300
13167,21,2010,303.01,2600
13175,19.9,2010,807.3,11200
13209,30.9,2010,239.52,3800
13303,21.9,2010,678.45,6000
13309,23,2010,295.48,2800
13031,25.6,2010,672.81,7800
13033,24.3,2010,826.97,8300
13103,29.4,2010,477.7,3500
13163,36.1,2010,526.48,9400
13165,31.3,2010,347.28,2200
13015,32.3,2010,459.54,2500
13115,24.1,2010,509.91,3400
13129,38.7,2010,355.81,3800
13295,27.9,2010,446.38,1600
13019,18.4,2010,451.9,1700
13027,37.3,2010,493.05,6900
13069,29.1,2010,575.1,2900
13093,22.9,2010,391.94,6600
13155,24.3,2010,354.34,1700
13173,31.9,2010,185.26,900
13277,30.8,2010,258.91,500
13315,25.3,2010,377.7,1400
13001,22.1,2010,507.08,4600
13229,22.6,2010,316.49,2600
13267,24.5,2010,479.4,10300
13279,37.1,2010,364,4000
13299,30.5,2010,892.46,1400
13087,31.4,2010,597.14,3800
13131,30.3,2010,454.53,4900
13205,51.8,2010,512.08,2800
13243,21.3,2010,428.24,6700
13253,44.7,2010,235.23,2000
13273,22.6,2010,335.44,7700
13275,35.2,2010,544.6,1900
13193,16,2010,400.64,9600
13197,14.6,2010,366,1500
13269,14.8,2010,376.69,5800
17039,59.7,2010,397.51,92000
17107,57.6,2010,618.06,126000
17115,60.4,2010,580.69,109000
17123,53.2,2010,386.79,67000
17125,48.7,2010,539.24,76000
17113,58.5,2010,1183.38,271000
17129,54.2,2010,314.44,62000
17143,54.8,2010,619.21,76000
17175,58.2,2010,288.08,61000
17179,58.1,2010,648.97,108000
17203,56.1,2010,527.8,1e+05
17019,56.2,2010,996.27,245000
17053,47,2010,485.62,123000
17075,46.1,2010,1117.32,263000
17091,45.1,2010,676.56,115000
17105,51.1,2010,1044.29,271000
17147,63.3,2010,439.2,112000
17183,55.2,2010,898.37,206000
17023,49.4,2010,501.42,90000
17025,44.2,2010,468.32,102000
17029,58,2010,508.29,110000
17033,45.5,2010,443.63,86000
17035,49.9,2010,346.02,69000
17041,57.4,2010,416.66,106000
17045,53.9,2010,623.37,149000
17049,49.8,2010,478.78,91000
17051,49.7,2010,716.48,124000
17079,46.7,2010,494.51,114000
17101,44.7,2010,372.18,76000
17121,47.3,2010,572.36,87000
17139,62.8,2010,335.94,72000
17159,43.5,2010,359.99,78000
17173,55.4,2010,758.52,153000
17007,58.1,2010,280.72,43000
17037,57.3,2010,631.31,98000
17063,47.4,2010,418.04,85000
17089,56.8,2010,520.06,48000
17093,51.7,2010,320.34,51000
17099,52.1,2010,1135.12,212000
17097,49.7,2010,443.67,11000
17111,56.5,2010,603.17,53000
17197,47,2010,836.91,94000
17011,55,2010,869.03,120000
17015,58.9,2010,444.81,35000
17073,56.6,2010,822.99,152000
17085,55.1,2010,601.09,33000
17103,56.2,2010,724.9,92000
17131,52.9,2010,561.2,101000
17141,56.6,2010,758.57,86000
17155,51.5,2010,160.16,19000
17161,49.9,2010,427.64,43000
17177,56.1,2010,564.52,69000
17195,51.9,2010,684.25,78000
17201,54.8,2010,513.36,42000
17047,45.2,2010,222.42,43000
17055,36.6,2010,408.89,67000
17059,40.4,2010,323.07,63000
17065,37.1,2010,434.67,82000
17069,21,2010,177.53,6000
17081,39.9,2010,571.17,81000
17127,33.3,2010,237.22,32000
17151,27.1,2010,368.77,12000
17165,39.1,2010,379.82,56000
17185,44.6,2010,223.25,51000
17191,44.2,2010,713.81,132000
17193,46,2010,494.77,110000
17003,39.8,2010,235.51,32000
17027,49.8,2010,474.09,99000
17077,41.6,2010,584.08,79000
17087,31.3,2010,343.92,16000
17133,45.1,2010,385.01,68000
17145,42.6,2010,441.76,80000
17153,39.1,2010,199.18,34000
17157,43.2,2010,575.5,103000
17163,50,2010,657.76,106000
17181,32.8,2010,413.46,25000
17189,45.7,2010,562.57,139000
17199,34.8,2010,420.15,28000
17001,48.7,2010,855.2,121000
17009,48.1,2010,305.61,30000
17057,49.1,2010,865.59,104000
17067,49.5,2010,793.73,137000
17071,49.3,2010,378.87,53000
17095,58.7,2010,716.39,109000
17109,53.1,2010,589.41,108000
17169,48.6,2010,437.27,50000
17187,55.2,2010,542.41,105000
17005,49.9,2010,380.28,75000
17013,50.3,2010,253.82,15000
17017,53.3,2010,375.82,49000
17021,60.5,2010,709.38,149000
17061,54,2010,543.02,91000
17083,52.2,2010,369.27,47000
17117,55.3,2010,862.91,124000
17119,50.1,2010,715.58,113000
17135,55.5,2010,703.69,135000
17137,54.1,2010,568.79,103000
17149,52.9,2010,831.38,99000
17167,60.4,2010,868.3,136000
17171,52.3,2010,250.91,41000
18005,39.5,2010,406.91,64100
18011,54.3,2010,422.91,94400
18023,54.9,2010,405.07,99900
18031,50.7,2010,372.57,75900
18053,52.5,2010,414.07,101500
18057,54.8,2010,394.27,59100
18059,48.6,2010,306.02,67600
18063,52.3,2010,406.91,65900
18067,55.2,2010,293.06,65600
18081,44.6,2010,320.43,43900
18095,52.8,2010,451.92,95600
18097,45.6,2010,396.3,8400
18109,44.5,2010,403.97,40600
18139,52.9,2010,408.12,102500
18145,48,2010,411.15,90900
18159,57.7,2010,260.54,70100
18009,47.6,2010,165.08,42400
18035,48.7,2010,392.12,83200
18041,52.4,2010,215.01,35200
18065,50.3,2010,391.88,84500
18075,48,2010,383.91,87700
18135,46.5,2010,452.38,110000
18161,57.4,2010,161.22,30700
18177,48.7,2010,401.74,63300
18015,59.9,2010,372.22,75100
18017,53.3,2010,412.15,74100
18039,46.6,2010,463.17,40700
18049,50.4,2010,368.39,63700
18085,49.6,2010,531.38,85500
18099,48.2,2010,443.63,67100
18103,51.9,2010,373.84,85400
18141,46.8,2010,457.85,50400
18169,50,2010,412.43,89000
18001,45,2010,339.03,80700
18003,43.8,2010,657.31,109000
18033,38.7,2010,362.82,68800
18069,49.8,2010,382.65,89200
18087,46.6,2010,379.62,35200
18113,42.6,2010,410.84,58100
18151,44.4,2010,308.94,36300
18179,51.3,2010,368.09,100500
18183,43.8,2010,335.57,63200
18007,53.4,2010,406.42,106500
18073,50.2,2010,559.62,96200
18091,47.3,2010,598.3,78700
18089,46.1,2010,498.96,46600
18111,50.5,2010,401.76,64500
18127,47.9,2010,418.15,52000
18131,46.8,2010,433.65,72900
18149,41.7,2010,309.13,31300
18181,54,2010,505.12,98300
18061,32.3,2010,484.52,26500
18071,35.7,2010,509.31,69100
18093,32,2010,449.17,21100
18105,37.4,2010,394.51,7500
18117,41.4,2010,398.39,18200
18123,38.2,2010,381.73,11800
18175,34.7,2010,513.73,44200
18019,40.5,2010,372.86,29700
18029,36.8,2010,305.03,9200
18047,49.2,2010,384.43,35900
18077,36.6,2010,360.63,36700
18079,39.8,2010,376.58,47000
18115,44.8,2010,86.14,2900
18137,42.8,2010,446.43,54900
18143,43.9,2010,190.4,20000
18155,41.9,2010,220.63,6700
18027,48.7,2010,429.49,57400
18037,44.1,2010,427.27,42400
18051,44.5,2010,487.49,78800
18055,43,2010,542.49,51000
18083,49.5,2010,516.03,109500
18101,45.6,2010,335.74,11400
18125,41.7,2010,334.24,37800
18129,42.9,2010,409.57,76000
18147,41.8,2010,396.74,56400
18153,50.6,2010,447.14,64300
18163,42,2010,233.48,28200
18173,38.4,2010,384.82,37800
18021,47.6,2010,357.54,61000
18045,54.4,2010,395.66,79700
18107,55.3,2010,504.61,113000
18119,44.2,2010,385.29,24100
18121,51.2,2010,444.66,59600
18133,50.8,2010,480.53,66200
18157,53.8,2010,499.81,87400
18165,52.4,2010,256.88,34600
18167,46.5,2010,403.31,52700
18171,54.2,2010,364.68,69700
19015,46.6,2010,571.57,103000
19049,49.8,2010,588.45,108000
19075,59.6,2010,501.86,128000
19079,48.1,2010,576.75,112000
19083,55.3,2010,569.31,104500
19099,48.3,2010,730.42,140500
19127,57.4,2010,572.5,122000
19153,46.1,2010,573.79,67500
19157,51.3,2010,584.93,113000
19169,48.4,2010,572.82,117000
19171,55.4,2010,721.01,138500
19187,45.5,2010,715.62,151000
19011,52.7,2010,716.26,151500
19031,53.1,2010,579.44,110000
19045,51.4,2010,694.91,111500
19095,52.3,2010,586.46,91500
19097,52.4,2010,636.04,54800
19103,48.9,2010,614.04,86500
19105,52.6,2010,575.62,66400
19113,53.8,2010,716.88,103000
19139,48.9,2010,437.47,67300
19163,52.4,2010,458.09,67500
19023,54.5,2010,580.13,110000
19033,51.5,2010,568.31,104000
19067,53,2010,500.63,1e+05
19069,50.3,2010,581.97,115000
19081,51.2,2010,571,121000
19091,46,2010,434.35,107000
19109,52.9,2010,972.72,233500
19131,54.2,2010,469.13,88500
19189,51.5,2010,400.49,87900
19195,52.7,2010,400.12,84600
19197,41.7,2010,580.42,138500
19005,52.2,2010,639.08,32500
19013,52.2,2010,565.77,102500
19017,52.7,2010,435.48,73500
19019,50.5,2010,571.02,91500
19037,54,2010,504.38,91200
19043,56.8,2010,778.54,51000
19055,56.3,2010,577.76,53000
19061,54.3,2010,608.3,33400
19065,52.6,2010,730.81,107500
19089,54.7,2010,473.25,90900
19191,55.1,2010,689.87,68000
19021,50.4,2010,574.91,145500
19035,55.7,2010,576.91,143500
19041,52.7,2010,567.24,130500
19059,50.2,2010,380.61,87000
19063,51,2010,395.88,91500
19119,54.7,2010,587.65,132000
19141,52.9,2010,573.04,148500
19143,52.7,2010,398.68,104500
19147,48.6,2010,563.84,124500
19149,55.7,2010,862.89,196000
19151,46.9,2010,577.24,148500
19167,57,2010,768.33,163000
19007,42.6,2010,497.29,38600
19039,41.4,2010,431.17,37500
19053,42.9,2010,531.88,39900
19117,41.8,2010,430.59,30500
19121,48.6,2010,561.01,73200
19125,46.9,2010,554.53,72400
19135,44.8,2010,433.72,31700
19159,43.9,2010,535.5,59100
19175,48.1,2010,423.65,54500
19181,48.4,2010,569.83,64400
19185,42.6,2010,525.44,58200
19051,46.6,2010,502.19,44600
19057,51.1,2010,416.12,64700
19087,49.7,2010,434.33,65900
19101,46.8,2010,435.51,59700
19107,45.4,2010,579.18,93000
19111,49.3,2010,517.52,62000
19115,47.7,2010,401.77,64800
19123,47.2,2010,570.86,97000
19177,48,2010,484.79,39300
19179,45.6,2010,431.83,53000
19183,46.9,2010,568.84,91000
19001,48.7,2010,569.27,102000
19003,47.7,2010,423.44,65000
19029,53.2,2010,564.27,108000
19071,47,2010,511.15,110500
19129,51,2010,437.44,93200
19137,49.7,2010,424.1,87500
19145,47.8,2010,534.94,108000
19155,52.3,2010,950.28,210500
19173,46.7,2010,531.9,85300
19009,55.3,2010,442.96,97000
19025,47.6,2010,569.97,130500
19027,52.8,2010,569.44,113000
19047,57,2010,714.19,151000
19073,48.1,2010,569.57,122500
19077,50,2010,590.62,89000
19085,47.9,2010,696.85,126000
19093,55.4,2010,431.51,103000
19133,48.7,2010,694.07,146000
19161,54.5,2010,575.01,135000
19165,55.4,2010,590.78,139000
19193,50.4,2010,872.83,168000
20009,33.6,2010,895.4,54000
20041,26.1,2010,847.07,94000
20051,20.5,2010,899.91,6600
20053,23.4,2010,715.85,19000
20105,28.3,2010,719.4,38400
20115,29.5,2010,944.29,93900
20113,32,2010,898.27,91800
20159,26.2,2010,726.24,69100
20165,23.4,2010,717.76,11300
20167,25,2010,886.26,15200
20169,28.6,2010,720.22,50700
20003,25.2,2010,579.65,81500
20017,32,2010,773.06,23000
20031,29,2010,626.95,80000
20045,34.5,2010,455.87,40500
20059,31.7,2010,571.76,77500
20061,36.2,2010,384.62,18500
20091,29.8,2010,473.37,26000
20107,25.8,2010,594.06,59500
20111,29.2,2010,847.47,84000
20121,30.6,2010,575.66,49500
20127,24,2010,695.28,51000
20139,29.7,2010,705.52,73000
20177,34.5,2010,544.02,37700
20197,27.8,2010,794.3,33300
20027,38.2,2010,645.3,95200
20029,39.7,2010,715.34,60900
20089,32.9,2010,909.78,81000
20123,30.1,2010,701.79,50200
20141,29.6,2010,892.5,41100
20143,34.3,2010,720.73,52800
20147,32.7,2010,885.88,26300
20157,40.7,2010,717.37,109500
20163,20.5,2010,890.53,28800
20183,39.7,2010,895.46,55200
20201,37.5,2010,894.76,107000
20005,39.3,2010,431.17,65100
20013,43,2010,570.87,114000
20043,46.6,2010,393.41,65200
20085,30.9,2010,656.22,46000
20087,39.5,2010,532.57,46000
20103,31.5,2010,462.83,32400
20117,32.1,2010,900.18,146500
20131,33.9,2010,717.43,110500
20149,33,2010,841.02,45000
20161,33.4,2010,609.77,40000
20209,38.5,2010,151.6,4300
20023,46.3,2010,1019.89,9000
20065,17.2,2010,898.52,11500
20137,24.6,2010,878.13,24000
20153,33.5,2010,1069.42,9500
20181,49.3,2010,1056.07,6900
20193,41.1,2010,1074.69,23000
20007,31.1,2010,1134.07,6600
20047,61.1,2010,621.89,34800
20077,20.6,2010,801.27,23200
20079,31.9,2010,539.75,89000
20095,23.8,2010,863.36,24400
20145,43.6,2010,754.26,28300
20155,35.6,2010,1255.35,97000
20173,32.4,2010,997.51,88300
20185,52.9,2010,792.05,44100
20191,30.7,2010,1181.94,128500
20001,25.1,2010,500.3,71000
20011,25.1,2010,635.47,37000
20015,25.5,2010,1429.86,74500
20019,21.9,2010,638.88,8000
20021,31.3,2010,587.57,97000
20035,33.2,2010,1125.75,70000
20037,30.5,2010,589.76,67000
20049,26.3,2010,644.26,14000
20073,29.6,2010,1143.3,32700
20099,27.4,2010,645.29,70000
20125,28.5,2010,643.53,53500
20133,26.1,2010,571.47,62500
20205,25.5,2010,570.42,76000
20207,26.8,2010,497.82,36800
20057,49.9,2010,1098.27,11500
20069,53.2,2010,868.87,9900
20119,56,2010,978.09,10500
20175,53.7,2010,639.5,12600
20063,25,2010,1071.66,6100
20101,31.1,2010,717.46,3600
20171,44.4,2010,717.54,1300
20195,50.6,2010,889.48,3500
20203,39.3,2010,718.57,700
21011,39.1,2010,278.79,3400
21017,31.8,2010,289.72,4700
21021,45,2010,180.17,1400
21049,45.6,2010,252.46,1900
21067,38.6,2010,283.65,3600
21069,36.9,2010,348.54,6500
21073,44.4,2010,207.75,1700
21097,35.7,2010,306.36,2400
21137,46.4,2010,334.09,5300
21161,44.8,2010,240.13,6400
21209,30.3,2010,281.77,1700
21211,45,2010,379.64,22200
21229,42,2010,297.27,4100
21239,33.1,2010,188.78,1800
21001,49.5,2010,405.28,3700
21003,36.6,2010,344.34,2000
21009,50.8,2010,487.54,12500
21027,23.5,2010,567.17,20200
21029,27.8,2010,297.02,4900
21031,41.9,2010,426.09,17800
21045,47.2,2010,444.23,2900
21053,52.9,2010,197.25,1200
21061,37.7,2010,302.88,5800
21085,33.3,2010,496.7,11800
21087,46.7,2010,286.03,5100
21093,34.9,2010,623.28,30300
21099,39.8,2010,412.09,4100
21123,38.1,2010,261.52,22600
21155,47.9,2010,343.01,11000
21163,26.3,2010,305.42,16400
21169,38.6,2010,289.65,1500
21171,43,2010,329.37,1100
21179,42.6,2010,417.51,16100
21207,51.1,2010,253.66,4500
21217,51.8,2010,266.33,8300
21227,44.8,2010,541.6,27400
21065,43.5,2010,253.08,1000
21135,46.8,2010,482.84,4800
21197,38.3,2010,178.98,2400
21199,45.4,2010,658.41,8800
21231,51.9,2010,458.17,6200
21033,29.1,2010,344.79,28400
21047,24.8,2010,717.5,65000
21055,24,2010,359.95,14500
21059,37.7,2010,458.35,74400
21091,36.4,2010,187.65,11900
21101,39.4,2010,436.67,76400
21107,28.3,2010,542,38700
21141,32.2,2010,552.13,63300
21149,31.2,2010,252.47,51000
21177,25.6,2010,467.08,21400
21183,39,2010,587.27,33500
21213,29.9,2010,234.2,40800
21219,27.6,2010,374.5,46400
21225,44.8,2010,342.85,61400
21233,33.3,2010,331.94,39900
21015,43.9,2010,246.36,2000
21041,40.4,2010,128.57,2900
21081,46.2,2010,257.96,500
21103,40.6,2010,286.28,6700
21185,45.1,2010,187.22,3800
21187,35,2010,351.1,600
21191,36.2,2010,277.16,1100
21223,32,2010,151.65,4100
21007,30.5,2010,246.66,40000
21035,25.4,2010,385.02,42900
21039,33.2,2010,189.43,28200
21075,36.9,2010,205.5,53300
21083,28.3,2010,551.74,69700
21105,33.8,2010,242.27,46200
21139,21.2,2010,313.13,17700
21143,23.4,2010,213.84,6500
21157,21.7,2010,301.25,15100
21145,25.3,2010,248.74,21100
21221,22.3,2010,441.43,23300
22009,41.7,2010,832.43,85300
22025,38.6,2010,708.03,47700
22029,41.6,2010,696.92,82200
22077,48.9,2010,557.35,61200
22079,43,2010,1317.96,32700
22097,40,2010,923.88,96700
22121,56.8,2010,192.39,6200
22073,43.1,2010,610.41,12700
22035,50.3,2010,420.7,101500
22041,35.7,2010,624.59,45700
22065,37,2010,624.44,74200
22067,46.5,2010,794.93,66200
22083,40.5,2010,559.04,40700
22107,36.4,2010,602.78,42200
